fiscal_year,employer,initial_approvals,initial_denials,continuing_approvals,continuing_denials,total_approvals,total_denials,total_petitions,sector,description,state,zip,county_name,county_fips
2009,JKD INC,0,1,0,0,0,1,1,11,"Agriculture, Forestry, Fishing and Hunting",KS,67701,Thomas,20193
2009,HYPERTECH COMPUTERS INC,0,0,0,1,0,1,1,54,"Professional, Scientific, and Technical Services",KS,66212,Johnson,20091
2009,ICON ENTERPRISES INC DBA CIVICPLUS,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66502,Riley,20161
2009,UNIVERSITY OF KANSAS HOSPITAL,1,0,0,0,1,0,1,61,Educational Services,KS,,,
2009,KANRUS TRADING CO INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66032,Anderson,20003
2009,KANSAS MEDICAL CLINIC PA,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,66606,Shawnee,20177
2009,INFOSOFT INC,1,0,0,1,1,1,2,56,"Administrative, Support, and Other Services",KS,66211,Johnson,20091
2009,INFOSOFT INC,0,0,7,1,7,1,8,56,"Administrative, Support, and Other Services",KS,66211,Johnson,20091
2009,CLARK REAL ESTATE LLC,0,0,0,1,0,1,1,53,Real Estate and Rental and Leasing,KS,66202,Johnson,20091
2009,CLARK REAL ESTATE LLC,0,0,1,0,1,0,1,53,Real Estate and Rental and Leasing,KS,66207,Johnson,20091
2009,FORT HAYS STATE UNIVERSITY,1,0,2,0,3,0,3,61,Educational Services,KS,67601,Ellis,20051
2009,INTOUCH SOLUTIONS INC,2,3,3,0,5,3,8,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2009,MILLENIUM CONCEPTS INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67209,Sedgwick,20173
2009,GENESH INC,0,1,0,0,0,1,1,72,Accommodation and Food Services,KS,66215,Johnson,20091
2009,COMPASS IT CONSULTING,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66061,Johnson,20091
2009,DIRKS ANTHONY & DUNCAN L L C,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67880,Grant,20067
2009,REMOTE COMPUTING SYSTEMS INC,0,0,0,1,0,1,1,54,"Professional, Scientific, and Technical Services",KS,67207,Sedgwick,20173
2009,EXPERTS INC,0,0,2,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66062,Johnson,20091
2009,MOGUL STAFFING SOLUTIONS INC,0,1,3,0,3,1,4,54,"Professional, Scientific, and Technical Services",KS,66048,Leavenworth,20103
2009,MOGUL MGMT INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66048,Leavenworth,20103
2009,ZENINFOTECH LLC,22,16,32,2,54,18,72,54,"Professional, Scientific, and Technical Services",KS,66203,Johnson,20091
2009,CHEYENNE COUNTY HOSPITAL,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67756,Cheyenne,20023
2009,CHEYENNE COUNTY HOSPITAL,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67756,Cheyenne,20023
2009,GREAT PLAINS OF KIOWA COUNTY INC D,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67054,Kiowa,20097
2009,ENCOMPASS MEDICAL GROUP P A,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,66214,Johnson,20091
2009,YRC LOGISTICS SVCS INC,1,0,0,0,1,0,1,48,Transportation and Warehousing,KS,66211,Johnson,20091
2009,YRC LOGISTICS SERVICES INC,0,0,2,0,2,0,2,48,Transportation and Warehousing,KS,66211,Johnson,20091
2009,EZ2 TECHNOLOGIES INC,1,0,0,1,1,1,2,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2009,EZ2 TECHNOLOGIES INC,3,0,18,3,21,3,24,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2009,EZ2 TECHNOLOGIES INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66221,Johnson,20091
2009,EZ2 TECHOLOGIES INC,0,0,0,1,0,1,1,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2009,DANIEL J SANCHEZ MD P A,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67663,Rooks,20163
2009,NETCHEMIA LLC,2,0,0,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66208,Johnson,20091
2009,AMERIMERC LLC,1,0,0,0,1,0,1,45,Retail Trade,KS,67202,Sedgwick,20173
2009,JA LINGS INC D B A BO LINGS CHINES,0,1,0,0,0,1,1,72,Accommodation and Food Services,KS,66223,Johnson,20091
2009,AGVANTIS INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,,,
2009,KOCH SUPPLY & TRADING LP,1,0,1,0,2,0,2,32,Manufacturing,KS,67220,Sedgwick,20173
2009,SHAWNEE MSN SCH DIST,0,1,0,0,0,1,1,61,Educational Services,KS,66204,Johnson,20091
2009,KANSAS STATE UNIVERSITY,0,0,1,0,1,0,1,61,Educational Services,KS,66506,Riley,20161
2009,WICHITA PUBLIC SCHOOLS USD 259,0,0,1,0,1,0,1,61,Educational Services,KS,,,
2009,UNIFIED SCHOOL DIST 259,8,0,1,0,9,0,9,61,Educational Services,KS,67202,Sedgwick,20173
2009,WILLIAM NEWTON HOSPITAL,0,0,3,0,3,0,3,62,Health Care and Social Assistance,KS,67156,Cowley,20035
2009,SUMNER REGIONAL MEDICAL CENTER,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67226,Sedgwick,20173
2009,ASHLAND HEALTH CENTER,0,1,0,0,0,1,1,62,Health Care and Social Assistance,KS,67831,Clark,20025
2009,GEARY COUNTY SCHOOLS,0,0,3,0,3,0,3,61,Educational Services,KS,66441,Geary,20061
2009,GEARY COMMUNITY HOSPITAL,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66441,Geary,20061
2009,TOPEKA PUBLIC SCHOOLS,14,2,4,0,18,2,20,61,Educational Services,KS,66611,Shawnee,20177
2009,EMPORIA STATE UNIV,5,0,2,0,7,0,7,61,Educational Services,KS,66801,Lyon,20111
2009,THE UNIV OF KANSAS MEDICAL CTR,25,1,24,0,49,1,50,61,Educational Services,KS,,,
2009,STATE OF KANSAS DEPT OF REVENUE,0,0,1,0,1,0,1,56,"Administrative, Support, and Other Services",KS,66612,Shawnee,20177
2009,WICHITA STATE UNIV,14,1,10,0,24,1,25,61,Educational Services,KS,67260,Sedgwick,20173
2009,WASHBURN UNIV,0,0,1,0,1,0,1,61,Educational Services,KS,66621,Shawnee,20177
2009,KANSAS CITY KANSAS PUBLIC SCHOOLS/,2,0,0,0,2,0,2,61,Educational Services,KS,66101,Wyandotte,20209
2009,RANSOM MEMORIAL HOSPITAL,2,0,1,0,3,0,3,62,Health Care and Social Assistance,KS,66067,Franklin,20059
2009,COMANCHE COUNTY HOSPITAL,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67029,Comanche,20033
2009,RUSH COUNTY MEMORIAL HOSP,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67548,Rush,20165
2009,MINNEOLA DISTRICT HOSPITAL,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67865,Clark,20025
2009,COLLEGE AVENUE EARLY LEARNING CTR,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,66502,Riley,20161
2009,PITTSBURG STATE UNIV,1,0,3,0,4,0,4,61,Educational Services,KS,66762,Crawford,20037
2009,WADDELL & REED FINANCIAL INC,1,0,0,0,1,0,1,52,Finance and Insurance,KS,66202,Johnson,20091
2009,AP PREMIER STAFFING INC,1,1,2,0,3,1,4,54,"Professional, Scientific, and Technical Services",KS,66062,Johnson,20091
2009,AP PREMIER STAFFING INC,2,0,0,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66212,Johnson,20091
2009,R S ANDREWS ENTERPRISES OF KS INC,0,0,1,0,1,0,1,99,Unknown,KS,66206,Johnson,20091
2009,COX COMMUNICATIONS KANSAS LLC,1,0,0,0,1,0,1,99,Unknown,KS,67211,Sedgwick,20173
2009,WESTERN PLAINS MEDICAL COMPLEX,3,0,0,0,3,0,3,62,Health Care and Social Assistance,KS,67801,Ford,20057
2009,CONSOLIDATED RESOURCES HLTH CARE F,0,0,0,1,0,1,1,62,Health Care and Social Assistance,KS,66104,Wyandotte,20209
2009,EXAMINETICS INC,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66210,Johnson,20091
2009,CARGOTEC SOLUTIONS LLC,2,0,0,0,2,0,2,33,Manufacturing,KS,66067,Franklin,20059
2009,KOCH NITROGEN COMPANY LLC,2,0,0,0,2,0,2,32,Manufacturing,KS,67220,Sedgwick,20173
2009,JOHN ZINK COMPANY LLC,0,0,1,0,1,0,1,32,Manufacturing,KS,67220,Sedgwick,20173
2009,JOHN ZINK COMPANY LLC,6,0,1,0,7,0,7,54,"Professional, Scientific, and Technical Services",KS,67220,Sedgwick,20173
2009,PLATTFORM ADVERTISING INC,2,0,2,0,4,0,4,54,"Professional, Scientific, and Technical Services",KS,66219,Johnson,20091
2009,WINGGATE TRAVEL,0,0,1,0,1,0,1,56,"Administrative, Support, and Other Services",KS,66210,Johnson,20091
2009,HOLTON COMMUNITY HOSPITAL,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,66436,Jackson,20085
2009,PULSE SYSTEMS INC,2,0,0,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,67226,Sedgwick,20173
2009,MIDWEST HOSP SPECIALISTS PA,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66211,Johnson,20091
2009,MIDWEST HOSPITAL SPECIALISTS PA,0,0,4,0,4,0,4,62,Health Care and Social Assistance,KS,66211,Johnson,20091
2009,MEGAFORCE LLC,1,0,1,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66213,Johnson,20091
2009,CHALLENGER SPORTS CORP,5,4,2,0,7,4,11,61,Educational Services,KS,66214,Johnson,20091
2009,CHALLENGER SPORTS CORP,1,0,0,0,1,0,1,61,Educational Services,KS,66214,Johnson,20091
2009,KARATZIS USA LLC,0,0,1,0,1,0,1,32,Manufacturing,KS,67052,Sedgwick,20173
2009,KOCH HEAT TRANSFER COMPANY LP,0,0,1,0,1,0,1,33,Manufacturing,KS,67220,Sedgwick,20173
2009,ADVANCED COMPUTER ASSO INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2009,ICOP DIGITAL INC,1,0,0,0,1,0,1,33,Manufacturing,KS,66219,Johnson,20091
2009,PEN PUBLISHING INTERACTIVE INC,1,0,0,0,1,0,1,99,Unknown,KS,67211,Sedgwick,20173
2009,COEN COMPANY INC A KOCH COMPANY,4,0,0,0,4,0,4,54,"Professional, Scientific, and Technical Services",KS,67220,Sedgwick,20173
2009,LAND & WATER RESOURCES INTL,0,1,0,0,0,1,1,54,"Professional, Scientific, and Technical Services",KS,67228,Sedgwick,20173
2009,VIRGIN MOBILE USA LP,0,0,1,0,1,0,1,99,Unknown,KS,,,
2009,INVISTA S A R L,0,0,1,0,1,0,1,31,Manufacturing,KS,67220,Sedgwick,20173
2010,NEXLEARN LLC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67202,Sedgwick,20173
2010,HEARTLAND MEDICAL CONSULTING P A,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67226,Sedgwick,20173
2010,SEABOARD CORPORATION,0,0,1,0,1,0,1,48,Transportation and Warehousing,KS,66202,Johnson,20091
2010,HEMISPHERE GPS LLC,1,0,0,0,1,0,1,33,Manufacturing,KS,66434,Brown,20013
2010,BE AEROSPACE INC,2,0,1,0,3,0,3,54,"Professional, Scientific, and Technical Services",KS,66215,Johnson,20091
2010,BAYER HEALTHCARE LLC,1,0,0,0,1,0,1,32,Manufacturing,KS,66216,Johnson,20091
2010,GENERALI LIFE REASSURANCE COMPANY,0,0,1,0,1,0,1,52,Finance and Insurance,KS,66219,Johnson,20091
2010,LEARJET INC,0,0,3,0,3,0,3,33,Manufacturing,KS,67209,Sedgwick,20173
2010,THE COLEMAN COMPANY INC,0,0,1,0,1,0,1,33,Manufacturing,KS,67219,Sedgwick,20173
2010,TCM MOBILE LLC,1,0,0,0,1,0,1,33,Manufacturing,KS,66212,Johnson,20091
2010,DEVCON CORP D/B/A BLUE RIDGE LIQUO,0,1,0,0,0,1,1,45,Retail Trade,KS,66213,Johnson,20091
2010,VORNADO AIR LLC,0,0,1,0,1,0,1,33,Manufacturing,KS,67002,Butler,20015
2010,NEURAL TECHNOLOGIES INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66202,Johnson,20091
2010,CELTIC LLC,1,0,0,0,1,0,1,11,"Agriculture, Forestry, Fishing and Hunting",KS,67879,Greeley,20071
2010,KMT WATERJET SYSTEMS INC,2,0,0,0,2,0,2,33,Manufacturing,KS,66713,Cherokee,20021
2010,SENTRY PUMPING UNITS INTL INC,0,0,1,0,1,0,1,33,Manufacturing,KS,67202,Sedgwick,20173
2010,VALUE PLACE PROPERTY MGMT LLC,0,0,1,0,1,0,1,72,Accommodation and Food Services,KS,67206,Sedgwick,20173
2010,KU GEN PLASTIC AND PED SURGERY ASS,1,0,1,0,2,0,2,62,Health Care and Social Assistance,KS,,,
2010,HCONN INC,2,1,0,0,2,1,3,54,"Professional, Scientific, and Technical Services",KS,66204,Johnson,20091
2010,SARA SOFTWARE SYSTEMS LLC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66062,Johnson,20091
2010,LEE PRODUCTS ENGINEERING SVCS INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67214,Sedgwick,20173
2010,IT CONSULTING SERVICES INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66044,Douglas,20045
2010,INNOVIA FILMS INC,1,0,0,0,1,0,1,32,Manufacturing,KS,66542,Shawnee,20177
2010,INEK TECHNOLOGIES LLC,4,3,18,5,22,8,30,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2010,DYNAMIC IT SOLUTIONS INC,0,0,2,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66062,Johnson,20091
2010,EMBARQ MANAGEMENT COMPANY,0,0,1,0,1,0,1,99,Unknown,KS,66211,Johnson,20091
2010,EMBARQ CORPORATION,0,0,1,0,1,0,1,99,Unknown,KS,66211,Johnson,20091
2010,ADVANCED TECHNOLOGY GROUP INC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2010,SOURCE MAINTENANCE INC,0,1,0,0,0,1,1,56,"Administrative, Support, and Other Services",KS,66212,Johnson,20091
2010,MTW SOLUTIONS,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2010,METAPRO USA LLC,7,3,0,1,7,4,11,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2010,FUSION GLOBAL SOLUTIONS LLC,1,0,1,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66216,Johnson,20091
2010,VINSTICKERS LLC D/B/A VINSOLUTIONS,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66202,Johnson,20091
2010,ONGOAL LLC,0,1,0,0,0,1,1,71,"Arts, Entertainment, and Recreation",KS,66206,Johnson,20091
2010,COMPUTERIZED ASSESSMENTS AND LEARN,1,0,0,0,1,0,1,61,Educational Services,KS,66046,Douglas,20045
2010,VIEGA LLC,0,0,1,0,1,0,1,33,Manufacturing,KS,67202,Sedgwick,20173
2010,TOTAL HOME OF KS INC,0,1,0,0,0,1,1,99,Unknown,KS,66215,Johnson,20091
2010,OMKAR LLC,0,0,0,1,0,1,1,54,"Professional, Scientific, and Technical Services",KS,66604,Shawnee,20177
2010,VERACITY CONSULTING INC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66219,Johnson,20091
2010,ALLEGIANT NETWORKS LLC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66215,Johnson,20091
2010,QUALITY TECHNOLOGY SERVICES,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66213,Johnson,20091
2010,EMERGENCY PHYSICIANS OF SALINA LLC,0,0,1,0,1,0,1,56,"Administrative, Support, and Other Services",KS,66210,Johnson,20091
2010,NEXSUN ETHANOL LLC,1,0,0,0,1,0,1,32,Manufacturing,KS,67880,Grant,20067
2010,NUVENTO LLC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66215,Johnson,20091
2010,NUVENTO LLC,4,0,1,0,5,0,5,54,"Professional, Scientific, and Technical Services",KS,66215,Johnson,20091
2010,NUVENTO LLC,1,0,1,1,2,1,3,54,"Professional, Scientific, and Technical Services",KS,66215,Johnson,20091
2010,HONEYWELL INTL INC,0,0,2,0,2,0,2,33,Manufacturing,KS,66061,Johnson,20091
2010,KOCH MEMBRANE SYSS INC,0,0,2,0,2,0,2,32,Manufacturing,KS,67220,Sedgwick,20173
2010,KOCH MEMBRANE SYSTEMS INC,1,0,0,0,1,0,1,33,Manufacturing,KS,67220,Sedgwick,20173
2010,GLOBAL SOFT SYSTEMS INC,0,0,2,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66214,Johnson,20091
2010,LAKHANI COMMERICAL CORP,0,1,0,0,0,1,1,44,Retail Trade,KS,66202,Johnson,20091
2010,CERTAIN TEED CORP,0,0,1,0,1,0,1,32,Manufacturing,KS,66115,Wyandotte,20209
2010,CAH ACQUISITION CO 3 LLC,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66439,Brown,20013
2010,ROUTE 66 HOLDINGS LLC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2010,ORBIS BIOSCIENCES,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,,,
2010,HEARTLAND PLANT INNOVATIONS INC,0,0,1,0,1,0,1,99,Unknown,KS,66503,Riley,20161
2010,THE ROAD INC,1,0,0,0,1,0,1,72,Accommodation and Food Services,KS,66215,Johnson,20091
2010,EDMINSTER BHANDARI INC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67208,Sedgwick,20173
2010,HIMOINSA POWER SYSTEMS INC,1,0,0,0,1,0,1,33,Manufacturing,KS,66219,Johnson,20091
2010,MIDWEST ENGINEERING INC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67214,Sedgwick,20173
2010,CONVERGYS CUSTOMER MGMT GROUP INC,0,1,0,0,0,1,1,54,"Professional, Scientific, and Technical Services",KS,66212,Johnson,20091
2010,THE GOODYEAR TIRE & RUBBER CO,1,0,0,0,1,0,1,32,Manufacturing,KS,66618,Shawnee,20177
2010,AMERICAN INSTITUTE OF BAKING,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66502,Riley,20161
2010,WADDELL & REED FINANCIAL INC,0,0,1,0,1,0,1,52,Finance and Insurance,KS,66202,Johnson,20091
2010,BENEDICTINE COLLEGE,0,0,1,0,1,0,1,61,Educational Services,KS,66002,Atchison,20005
2010,TERRACON CONSULTANTS INC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66061,Johnson,20091
2010,CYBERCLICK MARKETING INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2010,TERRACON CONSULTANTS INC,3,0,11,0,14,0,14,54,"Professional, Scientific, and Technical Services",KS,66061,Johnson,20091
2010,THE JUDY COMPANY INC,0,0,1,0,1,0,1,99,Unknown,KS,66111,Wyandotte,20209
2010,BRR ARCHITECTURE INC,1,0,3,0,4,0,4,54,"Professional, Scientific, and Technical Services",KS,66204,Johnson,20091
2010,DANISCO USA INC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66031,Johnson,20091
2010,WALL TIES & FORMS INIC,1,0,0,0,1,0,1,33,Manufacturing,KS,66226,Johnson,20091
2010,DATA SYSTEMS INTERNATIONAL,1,0,2,0,3,0,3,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2010,NCO INC,0,0,1,1,1,1,2,99,Unknown,KS,66208,Johnson,20091
2010,CESSNA AIRCRAFT CO,0,0,3,0,3,0,3,33,Manufacturing,KS,67215,Sedgwick,20173
2010,CESSNA AIRCRAFT COMPANY,0,0,1,0,1,0,1,33,Manufacturing,KS,,,
2010,FERRELLGAS,0,0,1,0,1,0,1,22,Utilities,KS,66210,Johnson,20091
2010,KUSTOM SIGNALS INC,0,0,1,0,1,0,1,33,Manufacturing,KS,66720,Neosho,20133
2010,THALES ATM INC,1,0,0,0,1,0,1,33,Manufacturing,KS,66227,Johnson,20091
2010,BLACK & VEATCH CORPORATION,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2010,OBJECT TECHNOLOGY SOLUTIONS INC,1,0,2,0,3,0,3,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2010,OBJECT TECH SOLUTIONS INC,10,0,14,4,24,4,28,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2010,ADVANCED TECHNOLOGY GROUP INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2010,MYFREIGHTWORLD COM LLC,1,0,0,0,1,0,1,48,Transportation and Warehousing,KS,66212,Johnson,20091
2010,GATEWAY SOLUTIONS INC,1,0,8,1,9,1,10,54,"Professional, Scientific, and Technical Services",KS,66213,Johnson,20091
2010,KANSAS CITY AUTISM TRAINING CTR IN,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66208,Johnson,20091
2010,WOOLSEY OPERATING COMPANY LLC,0,0,1,0,1,0,1,21,"Mining, Quarrying, and Oil and Gas Extraction",KS,67202,Sedgwick,20173
2010,KANSAS CITY VAMC/VA E KS HEALTH CA,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,66622,Shawnee,20177
2010,SYSCO FOOD SVCS OF KANSAS CITY INC,0,0,1,0,1,0,1,99,Unknown,KS,66061,Johnson,20091
2010,TOROTEL PRODUCTS INC,1,0,0,0,1,0,1,33,Manufacturing,KS,66062,Johnson,20091
2010,CENTRAL STATES CONFERENCE OF SEVEN,1,0,0,0,1,0,1,81,Other Services,KS,66104,Wyandotte,20209
2010,ETHANOL PRODUCTS LLC,0,0,1,0,1,0,1,32,Manufacturing,KS,67226,Sedgwick,20173
2010,INDEPENDENCE COMMUNITY COLLEGE,1,0,0,0,1,0,1,61,Educational Services,KS,67301,Montgomery,20125
2010,GEN TECHNOLOGIES A SVCS & PROD CO,1,0,0,0,1,0,1,42,Wholesale Trade,KS,66223,Johnson,20091
2010,SPRINT NEXTEL CORPORATION,5,0,35,0,40,0,40,54,"Professional, Scientific, and Technical Services",KS,,,
2010,KRAUSE CORP,1,0,0,0,1,0,1,33,Manufacturing,KS,,,
2010,WINFIELD PUBLISHING CO INC DBA WIN,1,0,0,0,1,0,1,51,Information,KS,67156,Cowley,20035
2010,MGP INGREDIENTS INC,0,0,1,0,1,0,1,99,Unknown,KS,66002,Atchison,20005
2010,KANSAS WESELEYAN UNIV,1,0,0,0,1,0,1,61,Educational Services,KS,67401,Saline,20169
2010,BETHANY COLLEGE,1,0,0,0,1,0,1,61,Educational Services,KS,67456,McPherson,20113
2010,STORMONT VAIL HEALTHCARE,2,0,2,0,4,0,4,62,Health Care and Social Assistance,KS,66604,Shawnee,20177
2010,LINDSBORG COMMUNITY HOSPITAL ASSN,2,0,0,0,2,0,2,62,Health Care and Social Assistance,KS,67456,McPherson,20113
2010,ST FRANCIS HEALTH CTR,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,66606,Shawnee,20177
2010,MAUR HILL MOUNT ACADEMY,0,0,3,0,3,0,3,61,Educational Services,KS,66002,Atchison,20005
2010,HAYS MED CTR INC,2,0,2,0,4,0,4,62,Health Care and Social Assistance,KS,67601,Ellis,20051
2010,MANHATTAN CHRISTIAN COLLEGE,0,1,0,0,0,1,1,71,"Arts, Entertainment, and Recreation",KS,66502,Riley,20161
2010,FEDERAL HOME LOAN BANK OF TOPEKA,1,0,0,0,1,0,1,52,Finance and Insurance,KS,66606,Shawnee,20177
2010,WYANDOT CTR FOR COMMUNITY BEHAVIOR,0,0,2,1,2,1,3,62,Health Care and Social Assistance,KS,66101,Wyandotte,20209
2010,NESS COUNTY HOSP DISTRICT 2,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67560,Ness,20135
2010,SHERIDAN COUNTY HOSPITAL,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67740,Sheridan,20179
2010,PAYLESS SHOESOURCE INC,2,1,0,0,2,1,3,44,Retail Trade,KS,66607,Shawnee,20177
2010,PAYLESS SHOESOURCE INC,2,0,6,0,8,0,8,99,Unknown,KS,66607,Shawnee,20177
2010,HALL BROTHERS INC,0,0,1,0,1,0,1,99,Unknown,KS,66508,Marshall,20117
2010,SOUTHWEST MEDICAL CENTER,1,0,1,0,2,0,2,62,Health Care and Social Assistance,KS,67901,Seward,20175
2010,HAYSVILLE UNIFIED SCH DIST 261,0,0,1,0,1,0,1,61,Educational Services,KS,67060,Sedgwick,20173
2010,MANHATTAN OGDEN USD 383,2,0,0,0,2,0,2,61,Educational Services,KS,66502,Riley,20161
2010,GARDEN CITY UNIFIED SCH DIST 457,1,0,2,0,3,0,3,61,Educational Services,KS,67846,Finney,20055
2010,LIBERAL USD 480 SCHOOL DIST,1,0,0,0,1,0,1,61,Educational Services,KS,67901,Seward,20175
2010,LIBERAL USD 480 SCH DIST,1,0,0,0,1,0,1,61,Educational Services,KS,67901,Seward,20175
2010,GIRARD MED CTR,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,66743,Crawford,20037
2010,PAOLA UNIFIED SCH DIST 368 D/B/A L,0,0,1,0,1,0,1,61,Educational Services,KS,66071,Miami,20121
2010,COWLEY COUNTY COMMUNITY COLLEGE,1,0,0,0,1,0,1,61,Educational Services,KS,67005,Cowley,20035
2010,SANTA FE TRAIL DISTRICT 434,0,0,1,0,1,0,1,61,Educational Services,KS,66414,Osage,20139
2010,CLOUD COUNTY COMMUNITY COLLEGE,1,0,0,0,1,0,1,61,Educational Services,KS,66901,Cloud,20029
2010,KVC BEHAVIORAL HEALTHCARE,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66061,Johnson,20091
2010,KU CHILDREN S CTR FOUNDATION,4,0,0,0,4,0,4,62,Health Care and Social Assistance,KS,,,
2010,KANSAS STATE UNIVERSITY,27,0,18,0,45,0,45,61,Educational Services,KS,66506,Riley,20161
2010,KU INTERNAL MEDICINE FOUNDATION,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,,,
2010,AEROFLEX WICHITA INC,0,0,2,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,67215,Sedgwick,20173
2010,MEDICAL ASSO OF MANHATTAN P A,1,0,1,0,2,0,2,62,Health Care and Social Assistance,KS,66502,Riley,20161
2010,PROVIDENCE MEDICAL CTR,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66112,Wyandotte,20209
2010,UNIVERSITY PATHOLOGY ASSOCIATION,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,,,
2010,GLMV ARCHITECTURE INC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67202,Sedgwick,20173
